order_id,customer_id,item_id,style_name,size,color,purchase_date,relationship_tier,base_window_days,adjusted_window_days,window_closes_date,days_remaining,status,adjustment_reason
ORD-002606,CUST-00486,SKU-010,Flare,33,Vintage Blue,2026-05-04,regular,30,30,2026-06-03,-33,closed,Standard 30-day return window.
ORD-002607,CUST-00486,SKU-013,Trucker Jacket,M,Indigo,2026-05-11,regular,30,30,2026-06-10,-26,closed,Standard 30-day return window.
ORD-002608,CUST-00486,SKU-013,Trucker Jacket,L,Indigo,2026-05-17,regular,30,30,2026-06-16,-20,closed,Standard 30-day return window.
ORD-002609,CUST-00486,SKU-014,Denim Shirt,XL,Raw Denim,2025-12-26,regular,30,30,2026-01-25,-162,closed,Standard 30-day return window.
ORD-002610,CUST-00486,SKU-013,Trucker Jacket,XL,Black,2026-03-15,regular,30,30,2026-04-14,-83,closed,Standard 30-day return window.
ORD-002611,CUST-00486,SKU-012,Chore Jacket,XS,Indigo,2026-01-23,regular,30,30,2026-02-22,-134,closed,Standard 30-day return window.
ORD-002612,CUST-00193,SKU-016,Denim Skirt,L,Stone Wash,2024-10-05,regular,30,30,2024-11-04,-609,closed,Standard 30-day return window.
ORD-002613,CUST-00193,SKU-008,Boyfriend,33,Raw Denim,2026-02-23,regular,30,30,2026-03-25,-103,closed,Standard 30-day return window.
ORD-002614,CUST-00487,SKU-013,Trucker Jacket,L,Indigo,2025-10-08,regular,30,30,2025-11-07,-241,closed,Standard 30-day return window.
ORD-002615,CUST-00193,SKU-003,Bootcut,28,Stone Wash,2024-11-02,regular,30,30,2024-12-02,-581,closed,Standard 30-day return window.
ORD-002616,CUST-00487,SKU-001,Skinny,27,White,2025-11-21,regular,30,30,2025-12-21,-197,closed,Standard 30-day return window.
ORD-002617,CUST-00487,SKU-008,Boyfriend,29,Indigo,2026-03-05,regular,30,30,2026-04-04,-93,closed,Standard 30-day return window.
ORD-002618,CUST-00193,SKU-014,Denim Shirt,M,Raw Denim,2025-05-19,regular,30,30,2025-06-18,-383,closed,Standard 30-day return window.
ORD-002619,CUST-00194,SKU-012,Chore Jacket,XL,Stone Wash,2026-03-30,VIP,30,60,2026-05-29,-38,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002620,CUST-00194,SKU-003,Bootcut,29,Black,2026-06-10,VIP,30,60,2026-08-09,34,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002621,CUST-00194,SKU-006,High-Rise Skinny,25,Stone Wash,2026-06-13,VIP,30,60,2026-08-12,37,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002622,CUST-00194,SKU-002,Straight,33,Raw Denim,2026-06-29,VIP,30,60,2026-08-28,53,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002623,CUST-00194,SKU-006,High-Rise Skinny,32,Stone Wash,2026-05-25,VIP,30,60,2026-07-24,18,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002624,CUST-00194,SKU-013,Trucker Jacket,L,Stone Wash,2026-05-28,VIP,30,60,2026-07-27,21,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002625,CUST-00194,SKU-008,Boyfriend,28,Raw Denim,2026-05-27,VIP,30,60,2026-07-26,20,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002626,CUST-00194,SKU-009,Cropped Straight,30,Black,2026-06-26,VIP,30,60,2026-08-25,50,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002627,CUST-00194,SKU-010,Flare,26,Indigo,2026-06-01,VIP,30,60,2026-07-31,25,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002628,CUST-00194,SKU-002,Straight,33,Vintage Blue,2026-06-05,VIP,30,60,2026-08-04,29,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002629,CUST-00194,SKU-013,Trucker Jacket,XS,Black,2026-03-04,VIP,30,60,2026-05-03,-64,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002630,CUST-00194,SKU-007,Mom Jean,24,Indigo,2026-06-13,VIP,30,60,2026-08-12,37,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002631,CUST-00195,SKU-003,Bootcut,34,Vintage Blue,2026-05-24,regular,30,30,2026-06-23,-13,closed,Standard 30-day return window.
ORD-002632,CUST-00195,SKU-014,Denim Shirt,M,Stone Wash,2026-07-01,regular,30,30,2026-07-31,25,open,Standard 30-day return window.
ORD-002633,CUST-00195,SKU-014,Denim Shirt,L,Black,2026-05-26,regular,30,30,2026-06-25,-11,closed,Standard 30-day return window.
ORD-002634,CUST-00195,SKU-004,Wide Leg,32,Vintage Blue,2026-05-06,regular,30,30,2026-06-05,-31,closed,Standard 30-day return window.
ORD-002635,CUST-00195,SKU-005,Slim Straight,30,Raw Denim,2026-04-10,regular,30,30,2026-05-10,-57,closed,Standard 30-day return window.
ORD-002636,CUST-00195,SKU-005,Slim Straight,24,Stone Wash,2026-05-11,regular,30,30,2026-06-10,-26,closed,Standard 30-day return window.
ORD-002637,CUST-00488,SKU-013,Trucker Jacket,L,Indigo,2024-12-24,regular,30,30,2025-01-23,-529,closed,Standard 30-day return window.
ORD-002638,CUST-00488,SKU-004,Wide Leg,30,Raw Denim,2025-05-22,regular,30,30,2025-06-21,-380,closed,Standard 30-day return window.
ORD-002639,CUST-00488,SKU-016,Denim Skirt,M,Raw Denim,2024-12-02,regular,30,30,2025-01-01,-551,closed,Standard 30-day return window.
ORD-002640,CUST-00488,SKU-009,Cropped Straight,31,Raw Denim,2026-03-03,regular,30,30,2026-04-02,-95,closed,Standard 30-day return window.
ORD-002641,CUST-00488,SKU-012,Chore Jacket,L,Black,2026-04-13,regular,30,30,2026-05-13,-54,closed,Standard 30-day return window.
ORD-002642,CUST-00488,SKU-001,Skinny,24,Vintage Blue,2025-04-02,regular,30,30,2025-05-02,-430,closed,Standard 30-day return window.
ORD-002643,CUST-00488,SKU-005,Slim Straight,28,Black,2026-05-31,regular,30,30,2026-06-30,-6,closed,Standard 30-day return window.
ORD-002644,CUST-00489,SKU-001,Skinny,26,Vintage Blue,2025-04-05,regular,30,30,2025-05-05,-427,closed,Standard 30-day return window.
ORD-002645,CUST-00196,SKU-010,Flare,32,Indigo,2025-12-31,regular,30,30,2026-01-30,-157,closed,Standard 30-day return window.
ORD-002646,CUST-00489,SKU-016,Denim Skirt,M,Raw Denim,2025-05-03,regular,30,30,2025-06-02,-399,closed,Standard 30-day return window.
ORD-002647,CUST-00196,SKU-002,Straight,33,Indigo,2026-03-17,regular,30,30,2026-04-16,-81,closed,Standard 30-day return window.
ORD-002648,CUST-00196,SKU-011,Denim Jacket,L,Raw Denim,2026-04-28,regular,30,30,2026-05-28,-39,closed,Standard 30-day return window.
ORD-002649,CUST-00489,SKU-005,Slim Straight,27,Raw Denim,2025-10-10,regular,30,30,2025-11-09,-239,closed,Standard 30-day return window.
ORD-002650,CUST-00196,SKU-013,Trucker Jacket,M,Raw Denim,2026-04-12,regular,30,30,2026-05-12,-55,closed,Standard 30-day return window.
ORD-002651,CUST-00196,SKU-003,Bootcut,27,Stone Wash,2026-02-18,regular,30,30,2026-03-20,-108,closed,Standard 30-day return window.
ORD-002652,CUST-00490,SKU-007,Mom Jean,32,Stone Wash,2025-05-07,VIP,30,60,2025-07-06,-365,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002653,CUST-00490,SKU-003,Bootcut,33,Raw Denim,2026-05-09,VIP,30,60,2026-07-08,2,closing_soon,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002654,CUST-00490,SKU-011,Denim Jacket,S,Black,2025-10-26,VIP,30,60,2025-12-25,-193,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002655,CUST-00490,SKU-002,Straight,29,Black,2025-06-10,VIP,30,60,2025-08-09,-331,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002656,CUST-00490,SKU-002,Straight,33,White,2026-06-06,VIP,30,60,2026-08-05,30,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002657,CUST-00490,SKU-013,Trucker Jacket,XL,Raw Denim,2025-10-25,VIP,30,60,2025-12-24,-194,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002658,CUST-00490,SKU-006,High-Rise Skinny,26,Raw Denim,2025-07-26,VIP,30,60,2025-09-24,-285,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002659,CUST-00490,SKU-012,Chore Jacket,S,Indigo,2025-09-17,VIP,30,60,2025-11-16,-232,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002660,CUST-00490,SKU-014,Denim Shirt,L,Raw Denim,2025-12-08,VIP,30,60,2026-02-06,-150,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002661,CUST-00491,SKU-009,Cropped Straight,33,White,2026-03-21,regular,30,30,2026-04-20,-77,closed,Standard 30-day return window.
ORD-002662,CUST-00491,SKU-003,Bootcut,31,White,2026-01-17,regular,30,30,2026-02-16,-140,closed,Standard 30-day return window.
ORD-002663,CUST-00491,SKU-016,Denim Skirt,M,Raw Denim,2025-10-08,regular,30,30,2025-11-07,-241,closed,Standard 30-day return window.
ORD-002664,CUST-00492,SKU-006,High-Rise Skinny,30,Stone Wash,2025-12-24,regular,30,30,2026-01-23,-164,closed,Standard 30-day return window.
ORD-002665,CUST-00492,SKU-008,Boyfriend,28,Raw Denim,2025-04-02,regular,30,30,2025-05-02,-430,closed,Standard 30-day return window.
ORD-002666,CUST-00492,SKU-013,Trucker Jacket,L,Raw Denim,2024-12-07,regular,30,30,2025-01-06,-546,closed,Standard 30-day return window.
ORD-002667,CUST-00493,SKU-002,Straight,25,Stone Wash,2025-06-20,regular,30,30,2025-07-20,-351,closed,Standard 30-day return window.
ORD-002668,CUST-00493,SKU-005,Slim Straight,26,White,2025-09-01,regular,30,30,2025-10-01,-278,closed,Standard 30-day return window.
ORD-002669,CUST-00493,SKU-016,Denim Skirt,L,Raw Denim,2025-11-29,regular,30,30,2025-12-29,-189,closed,Standard 30-day return window.
ORD-002670,CUST-00493,SKU-003,Bootcut,34,Raw Denim,2025-12-31,regular,30,30,2026-01-30,-157,closed,Standard 30-day return window.
ORD-002671,CUST-00493,SKU-003,Bootcut,29,Black,2024-11-23,regular,30,30,2024-12-23,-560,closed,Standard 30-day return window.
ORD-002672,CUST-00493,SKU-012,Chore Jacket,M,Stone Wash,2026-02-23,regular,30,30,2026-03-25,-103,closed,Standard 30-day return window.
ORD-002673,CUST-00493,SKU-002,Straight,33,Stone Wash,2024-06-26,regular,30,30,2024-07-26,-710,closed,Standard 30-day return window.
ORD-002674,CUST-00494,SKU-002,Straight,34,White,2025-08-17,regular,30,30,2025-09-16,-293,closed,Standard 30-day return window.
ORD-002675,CUST-00494,SKU-005,Slim Straight,32,White,2025-07-10,regular,30,30,2025-08-09,-331,closed,Standard 30-day return window.
ORD-002676,CUST-00494,SKU-003,Bootcut,29,White,2026-06-20,regular,30,30,2026-07-20,14,open,Standard 30-day return window.
ORD-002677,CUST-00494,SKU-015,Denim Overalls,M,Stone Wash,2025-06-18,regular,30,30,2025-07-18,-353,closed,Standard 30-day return window.
ORD-002678,CUST-00494,SKU-012,Chore Jacket,L,Raw Denim,2025-09-27,regular,30,30,2025-10-27,-252,closed,Standard 30-day return window.
ORD-002679,CUST-00197,SKU-001,Skinny,31,White,2026-06-23,regular,30,30,2026-07-23,17,open,Standard 30-day return window.
ORD-002680,CUST-00197,SKU-004,Wide Leg,33,Raw Denim,2026-03-09,regular,30,30,2026-04-08,-89,closed,Standard 30-day return window.
ORD-002681,CUST-00197,SKU-004,Wide Leg,28,Raw Denim,2026-03-02,regular,30,30,2026-04-01,-96,closed,Standard 30-day return window.
ORD-002682,CUST-00197,SKU-009,Cropped Straight,33,Raw Denim,2025-12-27,regular,30,30,2026-01-26,-161,closed,Standard 30-day return window.
ORD-002683,CUST-00197,SKU-011,Denim Jacket,XL,Raw Denim,2026-02-10,regular,30,30,2026-03-12,-116,closed,Standard 30-day return window.
ORD-002684,CUST-00197,SKU-012,Chore Jacket,M,Stone Wash,2025-04-02,regular,30,30,2025-05-02,-430,closed,Standard 30-day return window.
ORD-002685,CUST-00495,SKU-014,Denim Shirt,XL,Raw Denim,2026-03-03,watch,30,30,2026-04-02,-95,closed,"Watch-listed customer — standard 30-day return window applied strictly, no extensions."
ORD-002686,CUST-00495,SKU-002,Straight,31,Stone Wash,2026-02-11,watch,30,30,2026-03-13,-115,closed,"Watch-listed customer — standard 30-day return window applied strictly, no extensions."
ORD-002687,CUST-00495,SKU-015,Denim Overalls,L,Indigo,2026-01-13,watch,30,30,2026-02-12,-144,closed,"Watch-listed customer — standard 30-day return window applied strictly, no extensions."
ORD-002688,CUST-00495,SKU-015,Denim Overalls,L,Black,2026-03-17,watch,30,30,2026-04-16,-81,closed,"Watch-listed customer — standard 30-day return window applied strictly, no extensions."
ORD-002689,CUST-00495,SKU-009,Cropped Straight,32,Stone Wash,2025-11-03,watch,30,30,2025-12-03,-215,closed,"Watch-listed customer — standard 30-day return window applied strictly, no extensions."
ORD-002690,CUST-00495,SKU-009,Cropped Straight,25,Black,2026-06-11,watch,30,30,2026-07-11,5,closing_soon,"Watch-listed customer — standard 30-day return window applied strictly, no extensions."
ORD-002691,CUST-00198,SKU-013,Trucker Jacket,XL,Stone Wash,2025-07-31,regular,30,30,2025-08-30,-310,closed,Standard 30-day return window.
ORD-002692,CUST-00198,SKU-011,Denim Jacket,S,Black,2025-09-30,regular,30,30,2025-10-30,-249,closed,Standard 30-day return window.
ORD-002693,CUST-00198,SKU-012,Chore Jacket,XL,Indigo,2025-12-20,regular,30,30,2026-01-19,-168,closed,Standard 30-day return window.
ORD-002694,CUST-00198,SKU-012,Chore Jacket,L,Stone Wash,2026-04-07,regular,30,30,2026-05-07,-60,closed,Standard 30-day return window.
ORD-002695,CUST-00198,SKU-004,Wide Leg,34,Stone Wash,2026-02-24,regular,30,30,2026-03-26,-102,closed,Standard 30-day return window.
ORD-002696,CUST-00496,SKU-014,Denim Shirt,S,Black,2025-04-09,new,30,30,2025-05-09,-423,closed,Standard 30-day return window.
ORD-002697,CUST-00497,SKU-015,Denim Overalls,XS,Stone Wash,2025-04-05,regular,30,30,2025-05-05,-427,closed,Standard 30-day return window.
ORD-002698,CUST-00199,SKU-010,Flare,25,Raw Denim,2026-06-21,regular,30,30,2026-07-21,15,open,Standard 30-day return window.
ORD-002699,CUST-00199,SKU-010,Flare,29,Vintage Blue,2026-04-22,regular,30,30,2026-05-22,-45,closed,Standard 30-day return window.
ORD-002700,CUST-00497,SKU-001,Skinny,34,Indigo,2025-03-23,regular,30,30,2025-04-22,-440,closed,Standard 30-day return window.
ORD-002701,CUST-00497,SKU-002,Straight,31,Raw Denim,2026-03-23,regular,30,30,2026-04-22,-75,closed,Standard 30-day return window.
ORD-002702,CUST-00199,SKU-011,Denim Jacket,XS,Raw Denim,2026-06-24,regular,30,30,2026-07-24,18,open,Standard 30-day return window.
ORD-002703,CUST-00199,SKU-008,Boyfriend,29,Black,2026-06-14,regular,30,30,2026-07-14,8,open,Standard 30-day return window.
ORD-002704,CUST-00498,SKU-014,Denim Shirt,XS,Raw Denim,2025-09-06,new,30,30,2025-10-06,-273,closed,Standard 30-day return window.
ORD-002705,CUST-00200,SKU-008,Boyfriend,29,Indigo,2025-08-02,regular,30,30,2025-09-01,-308,closed,Standard 30-day return window.
ORD-002706,CUST-00200,SKU-009,Cropped Straight,27,Indigo,2025-05-23,regular,30,30,2025-06-22,-379,closed,Standard 30-day return window.
ORD-002707,CUST-00200,SKU-006,High-Rise Skinny,31,Vintage Blue,2025-09-20,regular,30,30,2025-10-20,-259,closed,Standard 30-day return window.
ORD-002708,CUST-00200,SKU-013,Trucker Jacket,S,Stone Wash,2025-11-22,regular,30,30,2025-12-22,-196,closed,Standard 30-day return window.
ORD-002709,CUST-00200,SKU-014,Denim Shirt,L,Indigo,2026-01-30,regular,30,30,2026-03-01,-127,closed,Standard 30-day return window.
ORD-002710,CUST-00200,SKU-007,Mom Jean,34,Indigo,2025-04-26,regular,30,30,2025-05-26,-406,closed,Standard 30-day return window.
ORD-002711,CUST-00200,SKU-008,Boyfriend,29,Vintage Blue,2026-03-25,regular,30,30,2026-04-24,-73,closed,Standard 30-day return window.
ORD-002712,CUST-00200,SKU-005,Slim Straight,30,Indigo,2026-06-05,regular,30,30,2026-07-05,-1,closed,Standard 30-day return window.
ORD-002713,CUST-00499,SKU-016,Denim Skirt,XL,Stone Wash,2026-04-24,VIP,30,60,2026-06-23,-13,discretionary,"VIP customer — standard 30-day window extended by 30 days to 60 days. Past the window, but VIP status allows manager discretion for up to 14 more days."
ORD-002714,CUST-00499,SKU-004,Wide Leg,25,Black,2026-05-01,VIP,30,60,2026-06-30,-6,discretionary,"VIP customer — standard 30-day window extended by 30 days to 60 days. Past the window, but VIP status allows manager discretion for up to 14 more days."
ORD-002715,CUST-00499,SKU-006,High-Rise Skinny,30,Indigo,2025-12-18,VIP,30,60,2026-02-16,-140,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002716,CUST-00499,SKU-011,Denim Jacket,L,Stone Wash,2026-04-13,VIP,30,60,2026-06-12,-24,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002717,CUST-00499,SKU-011,Denim Jacket,M,Stone Wash,2026-04-03,VIP,30,60,2026-06-02,-34,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002718,CUST-00499,SKU-007,Mom Jean,32,Indigo,2026-04-07,VIP,30,60,2026-06-06,-30,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002719,CUST-00499,SKU-014,Denim Shirt,XL,Stone Wash,2026-01-12,VIP,30,60,2026-03-13,-115,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002720,CUST-00499,SKU-005,Slim Straight,26,Indigo,2026-02-04,VIP,30,60,2026-04-05,-92,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002721,CUST-00499,SKU-002,Straight,25,Indigo,2026-03-08,VIP,30,60,2026-05-07,-60,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002722,CUST-00499,SKU-013,Trucker Jacket,M,Raw Denim,2025-09-24,VIP,30,60,2025-11-23,-225,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002723,CUST-00499,SKU-008,Boyfriend,31,Stone Wash,2026-05-29,VIP,30,60,2026-07-28,22,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002724,CUST-00499,SKU-003,Bootcut,34,Stone Wash,2026-05-29,VIP,30,60,2026-07-28,22,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002725,CUST-00499,SKU-002,Straight,34,White,2026-06-15,VIP,30,60,2026-08-14,39,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002726,CUST-00500,SKU-013,Trucker Jacket,M,Raw Denim,2025-09-18,regular,30,30,2025-10-18,-261,closed,Standard 30-day return window.
ORD-002727,CUST-00500,SKU-001,Skinny,30,White,2025-07-12,regular,30,30,2025-08-11,-329,closed,Standard 30-day return window.
ORD-002728,CUST-00500,SKU-011,Denim Jacket,XS,Raw Denim,2025-07-10,regular,30,30,2025-08-09,-331,closed,Standard 30-day return window.
ORD-002729,CUST-00500,SKU-005,Slim Straight,33,Stone Wash,2025-02-28,regular,30,30,2025-03-30,-463,closed,Standard 30-day return window.
ORD-002730,CUST-00500,SKU-013,Trucker Jacket,S,Stone Wash,2025-01-25,regular,30,30,2025-02-24,-497,closed,Standard 30-day return window.
ORD-002731,CUST-00501,SKU-001,Skinny,32,Vintage Blue,2024-08-31,new,30,30,2024-09-30,-644,closed,Standard 30-day return window.
ORD-002732,CUST-00502,SKU-008,Boyfriend,27,White,2025-06-25,regular,30,30,2025-07-25,-346,closed,Standard 30-day return window.
ORD-002733,CUST-00502,SKU-003,Bootcut,24,Stone Wash,2026-06-17,regular,30,30,2026-07-17,11,open,Standard 30-day return window.
ORD-002734,CUST-00502,SKU-009,Cropped Straight,30,Raw Denim,2025-09-20,regular,30,30,2025-10-20,-259,closed,Standard 30-day return window.
ORD-002735,CUST-00502,SKU-010,Flare,24,Indigo,2025-07-06,regular,30,30,2025-08-05,-335,closed,Standard 30-day return window.
ORD-002736,CUST-00201,SKU-016,Denim Skirt,XL,Indigo,2025-07-06,regular,30,30,2025-08-05,-335,closed,Standard 30-day return window.
ORD-002737,CUST-00201,SKU-015,Denim Overalls,XS,Raw Denim,2026-03-04,regular,30,30,2026-04-03,-94,closed,Standard 30-day return window.
ORD-002738,CUST-00201,SKU-007,Mom Jean,24,White,2024-07-22,regular,30,30,2024-08-21,-684,closed,Standard 30-day return window.
ORD-002739,CUST-00201,SKU-010,Flare,25,Black,2024-08-22,regular,30,30,2024-09-21,-653,closed,Standard 30-day return window.
ORD-002740,CUST-00201,SKU-001,Skinny,29,Indigo,2025-07-21,regular,30,30,2025-08-20,-320,closed,Standard 30-day return window.
ORD-002741,CUST-00201,SKU-011,Denim Jacket,S,Black,2025-02-17,regular,30,30,2025-03-19,-474,closed,Standard 30-day return window.
ORD-002742,CUST-00201,SKU-015,Denim Overalls,L,Raw Denim,2024-10-21,regular,30,30,2024-11-20,-593,closed,Standard 30-day return window.
